legislator_id,legislativebody,party
0,Alabama House,R
1,Alabama House,R
2,Alabama House,R
3,Alabama House,R
4,Alabama House,R
5,Alabama House,R
6,Alabama House,R
7,Alabama House,R
8,Alabama House,R
9,Alabama House,R
10,Alabama House,R
11,Alabama House,R
12,Alabama House,R
13,Alabama House,R
14,Alabama House,R
15,Alabama House,R
16,Alabama House,R
17,Alabama House,R
18,Alabama House,D
19,Alabama House,R
20,Alabama House,R
21,Alabama House,R
22,Alabama House,R
23,Alabama House,R
24,Alabama House,R
25,Alabama House,R
26,Alabama House,R
27,Alabama House,R
28,Alabama House,R
29,Alabama House,R
30,Alabama House,R
31,Alabama House,D
32,Alabama House,R
33,Alabama House,R
34,Alabama House,R
35,Alabama House,R
36,Alabama House,R
37,Alabama House,R
38,Alabama House,R
39,Alabama House,R
40,Alabama House,R
41,Alabama House,R
42,Alabama House,R
43,Alabama House,R
44,Alabama House,R
45,Alabama House,R
46,Alabama House,R
47,Alabama House,R
48,Alabama House,R
49,Alabama House,D
50,Alabama House,D
51,Alabama House,D
52,Alabama House,D
53,Alabama House,D
54,Alabama House,D
55,Alabama House,D
56,Alabama House,D
57,Alabama House,D
58,Alabama House,R
59,Alabama House,R
60,Alabama House,R
61,Alabama House,R
62,Alabama House,R
63,Alabama House,R
64,Alabama House,D
65,Alabama House,D
66,Alabama House,D
67,Alabama House,D
68,Alabama House,D
69,Alabama House,D
70,Alabama House,R
71,Alabama House,R
72,Alabama House,R
73,Alabama House,D
74,Alabama House,D
75,Alabama House,D
76,Alabama House,R
77,Alabama House,R
78,Alabama House,R
79,Alabama House,D
80,Alabama House,D
81,Alabama House,D
82,Alabama House,D
83,Alabama House,R
84,Alabama House,R
85,Alabama House,R
86,Alabama House,R
87,Alabama House,R
88,Alabama House,R
89,Alabama House,R
90,Alabama House,R
91,Alabama House,R
92,Alabama House,R
93,Alabama House,R
94,Alabama House,D
95,Alabama House,D
96,Alabama House,D
97,Alabama House,R
98,Alabama House,R
99,Alabama House,R
100,Alabama House,D
101,Alabama House,R
102,Alabama House,R
103,Alabama Senate,R
104,Alabama Senate,R
105,Alabama Senate,R
106,Alabama Senate,R
107,Alabama Senate,R
108,Alabama Senate,R
109,Alabama Senate,R
110,Alabama Senate,R
111,Alabama Senate,R
112,Alabama Senate,R
113,Alabama Senate,R
114,Alabama Senate,R
115,Alabama Senate,R
116,Alabama Senate,R
117,Alabama Senate,R
118,Alabama Senate,R
119,Alabama Senate,R
120,Alabama Senate,D
121,Alabama Senate,D
122,Alabama Senate,D
123,Alabama Senate,R
124,Alabama Senate,R
125,Alabama Senate,D
126,Alabama Senate,D
127,Alabama Senate,R
128,Alabama Senate,D
129,Alabama Senate,R
130,Alabama Senate,D
131,Alabama Senate,R
132,Alabama Senate,R
133,Alabama Senate,R
134,Alabama Senate,R
135,Alabama Senate,D
136,Alabama Senate,R
137,Alabama Senate,R
138,Alaska House,R
139,Alaska House,D
140,Alaska House,D
141,Alaska House,R
142,Alaska House,I
143,Alaska House,D
144,Alaska House,D
145,Alaska House,R
146,Alaska House,D
147,Alaska House,D
148,Alaska House,R
149,Alaska House,R
150,Alaska House,R
151,Alaska House,D
152,Alaska House,R
153,Alaska House,R
154,Alaska House,D
155,Alaska House,R
156,Alaska House,R
157,Alaska House,U
158,Alaska House,R
159,Alaska House,R
160,Alaska House,R
161,Alaska House,R
162,Alaska House,R
163,Alaska House,R
164,Alaska House,R
165,Alaska House,D
166,Alaska House,D
167,Alaska House,R
168,Alaska House,R
169,Alaska House,R
170,Alaska House,D
171,Alaska House,R
172,Alaska House,R
173,Alaska House,D
174,Alaska House,R
175,Alaska House,D
176,Alaska House,D
177,Alaska Senate,D
178,Alaska Senate,R
179,Alaska Senate,R
180,Alaska Senate,R
181,Alaska Senate,R
182,Alaska Senate,R
183,Alaska Senate,R
184,Alaska Senate,D
185,Alaska Senate,D
186,Alaska Senate,D
187,Alaska Senate,R
188,Alaska Senate,R
189,Alaska Senate,R
190,Alaska Senate,R
191,Alaska Senate,R
192,Alaska Senate,R
193,Alaska Senate,D
194,Alaska Senate,R
195,Alaska Senate,D
196,Alaska Senate,D
197,Arizona House,R
198,Arizona House,D
199,Arizona House,R
200,Arizona House,R
201,Arizona House,R
202,Arizona House,D
203,Arizona House,D
204,Arizona House,R
205,Arizona House,R
206,Arizona House,D
207,Arizona House,R
208,Arizona House,D
209,Arizona House,R
210,Arizona House,D
211,Arizona House,R
212,Arizona House,R
213,Arizona House,D
214,Arizona House,R
215,Arizona House,D
216,Arizona House,D
217,Arizona House,D
218,Arizona House,D
219,Arizona House,R
220,Arizona House,R
221,Arizona House,D
222,Arizona House,D
223,Arizona House,R
224,Arizona House,R
225,Arizona House,D
226,Arizona House,D
227,Arizona House,D
228,Arizona House,R
229,Arizona House,R
230,Arizona House,R
231,Arizona House,D
232,Arizona House,D
233,Arizona House,D
234,Arizona House,R
235,Arizona House,R
236,Arizona House,D
237,Arizona House,R
238,Arizona House,D
239,Arizona House,R
240,Arizona House,R
241,Arizona House,D
242,Arizona House,R
243,Arizona House,R
244,Arizona House,D
245,Arizona House,D
246,Arizona House,D
247,Arizona House,R
248,Arizona House,D
249,Arizona House,D
250,Arizona House,D
251,Arizona House,R
252,Arizona House,R
253,Arizona House,R
254,Arizona House,D
255,Arizona House,R
256,Arizona House,R
257,Arizona Senate,R
258,Arizona Senate,D
259,Arizona Senate,R
260,Arizona Senate,D
261,Arizona Senate,R
262,Arizona Senate,D
263,Arizona Senate,R
264,Arizona Senate,R
265,Arizona Senate,D
266,Arizona Senate,D
267,Arizona Senate,R
268,Arizona Senate,R
269,Arizona Senate,R
270,Arizona Senate,D
271,Arizona Senate,R
272,Arizona Senate,R
273,Arizona Senate,R
274,Arizona Senate,R
275,Arizona Senate,R
276,Arizona Senate,D
277,Arizona Senate,R
278,Arizona Senate,D
279,Arizona Senate,D
280,Arizona Senate,R
281,Arizona Senate,D
282,Arizona Senate,R
283,Arizona Senate,D
284,Arizona Senate,D
285,Arizona Senate,D
286,Arizona Senate,R
287,Arkansas House,R
288,Arkansas House,D
289,Arkansas House,R
290,Arkansas House,R
291,Arkansas House,R
292,Arkansas House,R
293,Arkansas House,R
294,Arkansas House,R
295,Arkansas House,R
296,Arkansas House,R
297,Arkansas House,R
298,Arkansas House,R
299,Arkansas House,R
300,Arkansas House,R
301,Arkansas House,R
302,Arkansas House,R
303,Arkansas House,R
304,Arkansas House,R
305,Arkansas House,D
306,Arkansas House,R
307,Arkansas House,D
308,Arkansas House,R
309,Arkansas House,D
310,Arkansas House,D
311,Arkansas House,D
312,Arkansas House,D
313,Arkansas House,R
314,Arkansas House,R
315,Arkansas House,R
316,Arkansas House,D
317,Arkansas House,D
318,Arkansas House,R
319,Arkansas House,R
320,Arkansas House,R
321,Arkansas House,R
322,Arkansas House,R
323,Arkansas House,R
324,Arkansas House,D
325,Arkansas House,R
326,Arkansas House,R
327,Arkansas House,D
328,Arkansas House,R
329,Arkansas House,R
330,Arkansas House,R
331,Arkansas House,R
332,Arkansas House,R
333,Arkansas House,R
334,Arkansas House,R
335,Arkansas House,R
336,Arkansas House,R
337,Arkansas House,R
338,Arkansas House,R
339,Arkansas House,R
340,Arkansas House,D
341,Arkansas House,R
342,Arkansas House,R
343,Arkansas House,R
344,Arkansas House,R
345,Arkansas House,R
346,Arkansas House,R
347,Arkansas House,D
348,Arkansas House,R
349,Arkansas House,R
350,Arkansas House,R
351,Arkansas House,D
352,Arkansas House,R
353,Arkansas House,R
354,Arkansas House,R
355,Arkansas House,R
356,Arkansas House,R
357,Arkansas House,D
358,Arkansas House,R
359,Arkansas House,R
360,Arkansas House,R
361,Arkansas House,D
362,Arkansas House,R
363,Arkansas House,R
364,Arkansas House,D
365,Arkansas House,D
366,Arkansas House,R
367,Arkansas House,D
368,Arkansas House,R
369,Arkansas House,D
370,Arkansas House,R
371,Arkansas House,R
372,Arkansas House,R
373,Arkansas House,R
374,Arkansas House,R
375,Arkansas House,R
376,Arkansas House,R
377,Arkansas House,R
378,Arkansas House,R
379,Arkansas House,R
380,Arkansas House,D
381,Arkansas House,R
382,Arkansas House,R
383,Arkansas House,R
384,Arkansas House,D
385,Arkansas House,D
386,Arkansas Senate,R
387,Arkansas Senate,R
388,Arkansas Senate,R
389,Arkansas Senate,D
390,Arkansas Senate,R
391,Arkansas Senate,R
392,Arkansas Senate,R
393,Arkansas Senate,R
394,Arkansas Senate,R
395,Arkansas Senate,D
396,Arkansas Senate,R
397,Arkansas Senate,D
398,Arkansas Senate,R
399,Arkansas Senate,R
400,Arkansas Senate,R
401,Arkansas Senate,R
402,Arkansas Senate,R
403,Arkansas Senate,R
404,Arkansas Senate,R
405,Arkansas Senate,R
406,Arkansas Senate,R
407,Arkansas Senate,R
408,Arkansas Senate,R
409,Arkansas Senate,D
410,Arkansas Senate,D
411,Arkansas Senate,D
412,Arkansas Senate,R
413,Arkansas Senate,R
414,Arkansas Senate,R
415,Arkansas Senate,D
416,Arkansas Senate,D
417,Arkansas Senate,D
418,Arkansas Senate,R
419,Arkansas Senate,R
420,Arkansas Senate,R
421,California House,D
422,California House,D
423,California House,D
424,California House,D
425,California House,R
426,California House,D
427,California House,D
428,California House,D
429,California House,R
430,California House,D
431,California House,D
432,California House,D
433,California House,D
434,California House,D
435,California House,R
436,California House,D
437,California House,R
438,California House,D
439,California House,D
440,California House,D
441,California House,R
442,California House,R
443,California House,D
444,California House,R
445,California House,D
446,California House,R
447,California House,R
448,California House,D
449,California House,D
450,California House,D
451,California House,R
452,California House,D
453,California House,D
454,California House,D
455,California House,D
456,California House,D
457,California House,D
458,California House,D
459,California House,D
460,California House,D
461,California House,D
462,California House,D
463,California House,D
464,California House,R
465,California House,R
466,California House,D
467,California House,D
468,California House,D
469,California House,D
470,California House,R
471,California House,I
472,California House,D
473,California House,D
474,California House,D
475,California House,D
476,California House,D
477,California House,R
478,California House,D
479,California House,R
480,California House,D
481,California House,D
482,California House,D
483,California House,D
484,California House,D
485,California House,D
486,California House,D
487,California House,D
488,California House,D
489,California House,D
490,California House,D
491,California House,D
492,California House,D
493,California House,D
494,California House,D
495,California House,R
496,California House,R
497,California House,D
498,California House,D
499,California House,D
500,California Senate,D
501,California Senate,D
502,California Senate,D
503,California Senate,R
504,California Senate,D
505,California Senate,R
506,California Senate,D
507,California Senate,D
508,California Senate,R
509,California Senate,R
510,California Senate,D
511,California Senate,D
512,California Senate,D
513,California Senate,D
514,California Senate,D
515,California Senate,R
516,California Senate,D
517,California Senate,D
518,California Senate,D
519,California Senate,D
520,California Senate,D
521,California Senate,R
522,California Senate,D
523,California Senate,D
524,California Senate,R
525,California Senate,D
526,California Senate,D
527,California Senate,R
528,California Senate,R
529,California Senate,R
530,California Senate,D
531,California Senate,D
532,California Senate,D
533,California Senate,D
534,California Senate,D
535,California Senate,D
536,California Senate,D
537,California Senate,D
538,California Senate,D
539,California Senate,R
540,Colorado House,D
541,Colorado House,R
542,Colorado House,D
543,Colorado House,R
544,Colorado House,D
545,Colorado House,D
546,Colorado House,R
547,Colorado House,R
548,Colorado House,D
549,Colorado House,D
550,Colorado House,D
551,Colorado House,R
552,Colorado House,R
553,Colorado House,R
554,Colorado House,D
555,Colorado House,D
556,Colorado House,D
557,Colorado House,D
558,Colorado House,D
559,Colorado House,D
560,Colorado House,D
561,Colorado House,R
562,Colorado House,D
563,Colorado House,D
564,Colorado House,D
565,Colorado House,R
566,Colorado House,D
567,Colorado House,R
568,Colorado House,D
569,Colorado House,D
570,Colorado House,D
571,Colorado House,D
572,Colorado House,D
573,Colorado House,R
574,Colorado House,R
575,Colorado House,R
576,Colorado House,D
577,Colorado House,D
578,Colorado House,R
579,Colorado House,D
580,Colorado House,D
581,Colorado House,D
582,Colorado House,D
583,Colorado House,R
584,Colorado House,R
585,Colorado House,R
586,Colorado House,R
587,Colorado House,D
588,Colorado House,R
589,Colorado House,R
590,Colorado House,D
591,Colorado House,D
592,Colorado House,D
593,Colorado House,R
594,Colorado House,D
595,Colorado House,D
596,Colorado House,D
597,Colorado House,D
598,Colorado House,D
599,Colorado House,R
600,Colorado House,D
601,Colorado House,R
602,Colorado House,R
603,Colorado House,R
604,Colorado House,D
605,Colorado House,D
606,Colorado Senate,D
607,Colorado Senate,R
608,Colorado Senate,R
609,Colorado Senate,D
610,Colorado Senate,R
611,Colorado Senate,D
612,Colorado Senate,D
613,Colorado Senate,D
614,Colorado Senate,D
615,Colorado Senate,D
616,Colorado Senate,D
617,Colorado Senate,R
618,Colorado Senate,D
619,Colorado Senate,D
620,Colorado Senate,D
621,Colorado Senate,R
622,Colorado Senate,R
623,Colorado Senate,R
624,Colorado Senate,D
625,Colorado Senate,R
626,Colorado Senate,R
627,Colorado Senate,D
628,Colorado Senate,D
629,Colorado Senate,R
630,Colorado Senate,R
631,Colorado Senate,D
632,Colorado Senate,R
633,Colorado Senate,R
634,Colorado Senate,R
635,Colorado Senate,D
636,Colorado Senate,R
637,Colorado Senate,D
638,Colorado Senate,D
639,Colorado Senate,D
640,Colorado Senate,R
641,Colorado Senate,D
642,Connecticut House,D
643,Connecticut House,R
644,Connecticut House,D
645,Connecticut House,D
646,Connecticut House,D
647,Connecticut House,D
648,Connecticut House,D
649,Connecticut House,R
650,Connecticut House,D
651,Connecticut House,D
652,Connecticut House,R
653,Connecticut House,D
654,Connecticut House,R
655,Connecticut House,D
656,Connecticut House,D
657,Connecticut House,R
658,Connecticut House,D
659,Connecticut House,D
660,Connecticut House,R
661,Connecticut House,R
662,Connecticut House,R
663,Connecticut House,R
664,Connecticut House,R
665,Connecticut House,D
666,Connecticut House,D
667,Connecticut House,D
668,Connecticut House,D
669,Connecticut House,R
670,Connecticut House,D
671,Connecticut House,D
672,Connecticut House,R
673,Connecticut House,D
674,Connecticut House,R
675,Connecticut House,R
676,Connecticut House,D
677,Connecticut House,R
678,Connecticut House,D
679,Connecticut House,R
680,Connecticut House,D
681,Connecticut House,D
682,Connecticut House,D
683,Connecticut House,R
684,Connecticut House,D
685,Connecticut House,D
686,Connecticut House,R
687,Connecticut House,D
688,Connecticut House,R
689,Connecticut House,R
690,Connecticut House,R
691,Connecticut House,D
692,Connecticut House,R
693,Connecticut House,R
694,Connecticut House,R
695,Connecticut House,D
696,Connecticut House,D
697,Connecticut House,D
698,Connecticut House,D
699,Connecticut House,D
700,Connecticut House,D
701,Connecticut House,R
702,Connecticut House,D
703,Connecticut House,D
704,Connecticut House,D
705,Connecticut House,R
706,Connecticut House,R
707,Connecticut House,D
708,Connecticut House,D
709,Connecticut House,R
710,Connecticut House,R
711,Connecticut House,D
712,Connecticut House,R
713,Connecticut House,D
714,Connecticut House,D
715,Connecticut House,D
716,Connecticut House,R
717,Connecticut House,R
718,Connecticut House,R
719,Connecticut House,R
720,Connecticut House,R
721,Connecticut House,R
722,Connecticut House,R
723,Connecticut House,D
724,Connecticut House,D
725,Connecticut House,D
726,Connecticut House,D
727,Connecticut House,R
728,Connecticut House,R
729,Connecticut House,D
730,Connecticut House,R
731,Connecticut House,D
732,Connecticut House,R
733,Connecticut House,D
734,Connecticut House,D
735,Connecticut House,D
736,Connecticut House,D
737,Connecticut House,D
738,Connecticut House,D
739,Connecticut House,D
740,Connecticut House,R
741,Connecticut House,R
742,Connecticut House,D
743,Connecticut House,D
744,Connecticut House,R
745,Connecticut House,R
746,Connecticut House,D
747,Connecticut House,R
748,Connecticut House,D
749,Connecticut House,R
750,Connecticut House,R
751,Connecticut House,D
752,Connecticut House,R
753,Connecticut House,D
754,Connecticut House,D
755,Connecticut House,D
756,Connecticut House,D
757,Connecticut House,D
758,Connecticut House,D
759,Connecticut House,D
760,Connecticut House,D
761,Connecticut House,R
762,Connecticut House,D
763,Connecticut House,D
764,Connecticut House,D
765,Connecticut House,D
766,Connecticut House,D
767,Connecticut House,R
768,Connecticut House,D
769,Connecticut House,D
770,Connecticut House,D
771,Connecticut House,R
772,Connecticut House,R
773,Connecticut House,D
774,Connecticut House,D
775,Connecticut House,D
776,Connecticut House,D
777,Connecticut House,D
778,Connecticut House,R
779,Connecticut House,D
780,Connecticut House,D
781,Connecticut House,D
782,Connecticut House,D
783,Connecticut House,R
784,Connecticut House,D
785,Connecticut House,D
786,Connecticut House,R
787,Connecticut House,R
788,Connecticut House,D
789,Connecticut House,R
790,Connecticut House,D
791,Connecticut House,R
792,Connecticut House,R
793,Connecticut Senate,D
794,Connecticut Senate,R
795,Connecticut Senate,R
796,Connecticut Senate,D
797,Connecticut Senate,D
798,Connecticut Senate,R
799,Connecticut Senate,D
800,Connecticut Senate,D
801,Connecticut Senate,D
802,Connecticut Senate,R
803,Connecticut Senate,D
804,Connecticut Senate,D
805,Connecticut Senate,R
806,Connecticut Senate,D
807,Connecticut Senate,D
808,Connecticut Senate,R
809,Connecticut Senate,D
810,Connecticut Senate,R
811,Connecticut Senate,R
812,Connecticut Senate,D
813,Connecticut Senate,D
814,Connecticut Senate,D
815,Connecticut Senate,R
816,Connecticut Senate,D
817,Connecticut Senate,D
818,Connecticut Senate,R
819,Connecticut Senate,D
820,Connecticut Senate,R
821,Connecticut Senate,D
822,Connecticut Senate,D
823,Connecticut Senate,D
824,Connecticut Senate,R
825,Connecticut Senate,D
826,Connecticut Senate,R
827,Connecticut Senate,D
828,Connecticut Senate,R
829,Delaware Assembly,D
830,Delaware Assembly,D
831,Delaware Assembly,D
832,Delaware Assembly,D
833,Delaware Assembly,D
834,Delaware Assembly,D
835,Delaware Assembly,D
836,Delaware Assembly,D
837,Delaware Assembly,R
838,Delaware Assembly,D
839,Delaware Assembly,R
840,Delaware Assembly,D
841,Delaware Assembly,D
842,Delaware Assembly,D
843,Delaware Assembly,D
844,Delaware Assembly,D
845,Delaware Assembly,D
846,Delaware Assembly,D
847,Delaware Assembly,D
848,Delaware Assembly,R
849,Delaware Assembly,R
850,Delaware Assembly,R
851,Delaware Assembly,D
852,Delaware Assembly,D
853,Delaware Assembly,D
854,Delaware Assembly,D
855,Delaware Assembly,D
856,Delaware Assembly,D
857,Delaware Assembly,D
858,Delaware Assembly,R
859,Delaware Assembly,D
860,Delaware Assembly,D
861,Delaware Assembly,R
862,Delaware Assembly,R
863,Delaware Assembly,R
864,Delaware Assembly,R
865,Delaware Assembly,R
866,Delaware Assembly,R
867,Delaware Assembly,R
868,Delaware Assembly,R
869,Delaware Assembly,R
870,Delaware Senate,D
871,Delaware Senate,D
872,Delaware Senate,D
873,Delaware Senate,D
874,Delaware Senate,R
875,Delaware Senate,R
876,Delaware Senate,R
877,Delaware Senate,D
878,Delaware Senate,D
879,Delaware Senate,D
880,Delaware Senate,D
881,Delaware Senate,D
882,Delaware Senate,D
883,Delaware Senate,D
884,Delaware Senate,R
885,Delaware Senate,R
886,Delaware Senate,D
887,Delaware Senate,R
888,Delaware Senate,R
889,Delaware Senate,R
890,Delaware Senate,R
891,Florida House,D
892,Florida House,R
893,Florida House,R
894,Florida House,R
895,Florida House,D
896,Florida House,D
897,Florida House,R
898,Florida House,R
899,Florida House,R
900,Florida House,R
901,Florida House,R
902,Florida House,D
903,Florida House,R
904,Florida House,R
905,Florida House,R
906,Florida House,D
907,Florida House,R
908,Florida House,R
909,Florida House,D
910,Florida House,R
911,Florida House,D
912,Florida House,R
913,Florida House,D
914,Florida House,D
915,Florida House,D
916,Florida House,R
917,Florida House,R
918,Florida House,R
919,Florida House,D
920,Florida House,D
921,Florida House,R
922,Florida House,D
923,Florida House,R
924,Florida House,D
925,Florida House,D
926,Florida House,R
927,Florida House,R
928,Florida House,R
929,Florida House,R
930,Florida House,R
931,Florida House,D
932,Florida House,D
933,Florida House,D
934,Florida House,D
935,Florida House,R
936,Florida House,R
937,Florida House,R
938,Florida House,R
939,Florida House,D
940,Florida House,R
941,Florida House,D
942,Florida House,D
943,Florida House,R
944,Florida House,D
945,Florida House,R
946,Florida House,D
947,Florida House,D
948,Florida House,D
949,Florida House,D
950,Florida House,D
951,Florida House,R
952,Florida House,R
953,Florida House,R
954,Florida House,R
955,Florida House,R
956,Florida House,R
957,Florida House,R
958,Florida House,R
959,Florida House,R
960,Florida House,R
961,Florida House,D
962,Florida House,D
963,Florida House,D
964,Florida House,D
965,Florida House,R
966,Florida House,D
967,Florida House,R
968,Florida House,R
969,Florida House,R
970,Florida House,R
971,Florida House,R
972,Florida House,R
973,Florida House,D
974,Florida House,D
975,Florida House,R
976,Florida House,D
977,Florida House,R
978,Florida House,R
979,Florida House,R
980,Florida House,R
981,Florida House,R
982,Florida House,R
983,Florida House,R
984,Florida House,R
985,Florida House,R
986,Florida House,R
987,Florida House,R
988,Florida House,D
989,Florida House,R
990,Florida House,D
991,Florida House,D
992,Florida House,R
993,Florida House,R
994,Florida House,D
995,Florida House,R
996,Florida House,R
997,Florida House,R
998,Florida House,D
999,Florida House,R
1000,Florida House,R
1001,Florida House,R
1002,Florida House,D
1003,Florida House,D
1004,Florida House,D
1005,Florida House,D
1006,Florida House,D
1007,Florida House,D
1008,Florida House,R
1009,Florida House,R
1010,Florida House,R
1011,Florida Senate,R
1012,Florida Senate,R
1013,Florida Senate,R
1014,Florida Senate,R
1015,Florida Senate,D
1016,Florida Senate,D
1017,Florida Senate,D
1018,Florida Senate,R
1019,Florida Senate,R
1020,Florida Senate,D
1021,Florida Senate,R
1022,Florida Senate,D
1023,Florida Senate,R
1024,Florida Senate,D
1025,Florida Senate,R
1026,Florida Senate,R
1027,Florida Senate,R
1028,Florida Senate,D
1029,Florida Senate,R
1030,Florida Senate,R
1031,Florida Senate,R
1032,Florida Senate,R
1033,Florida Senate,R
1034,Florida Senate,R
1035,Florida Senate,D
1036,Florida Senate,R
1037,Florida Senate,R
1038,Florida Senate,D
1039,Florida Senate,D
1040,Florida Senate,D
1041,Florida Senate,D
1042,Florida Senate,D
1043,Florida Senate,R
1044,Florida Senate,R
1045,Florida Senate,R
1046,Florida Senate,D
1047,Florida Senate,D
1048,Florida Senate,D
1049,Florida Senate,D
1050,Florida Senate,R
1051,Georgia House,D
1052,Georgia House,R
1053,Georgia House,R
1054,Georgia House,D
1055,Georgia House,R
1056,Georgia House,D
1057,Georgia House,D
1058,Georgia House,R
1059,Georgia House,D
1060,Georgia House,D
1061,Georgia House,R
1062,Georgia House,R
1063,Georgia House,R
1064,Georgia House,D
1065,Georgia House,R
1066,Georgia House,D
1067,Georgia House,R
1068,Georgia House,D
1069,Georgia House,R
1070,Georgia House,R
1071,Georgia House,D
1072,Georgia House,D
1073,Georgia House,D
1074,Georgia House,D
1075,Georgia House,R
1076,Georgia House,R
1077,Georgia House,R
1078,Georgia House,R
1079,Georgia House,R
1080,Georgia House,D
1081,Georgia House,R
1082,Georgia House,R
1083,Georgia House,R
1084,Georgia House,D
1085,Georgia House,R
1086,Georgia House,R
1087,Georgia House,R
1088,Georgia House,D
1089,Georgia House,R
1090,Georgia House,R
1091,Georgia House,D
1092,Georgia House,D
1093,Georgia House,R
1094,Georgia House,D
1095,Georgia House,D
1096,Georgia House,D
1097,Georgia House,R
1098,Georgia House,D
1099,Georgia House,D
1100,Georgia House,R
1101,Georgia House,R
1102,Georgia House,R
1103,Georgia House,D
1104,Georgia House,D
1105,Georgia House,R
1106,Georgia House,R
1107,Georgia House,D
1108,Georgia House,R
1109,Georgia House,D
1110,Georgia House,D
1111,Georgia House,R
1112,Georgia House,R
1113,Georgia House,D
1114,Georgia House,R
1115,Georgia House,D
1116,Georgia House,R
1117,Georgia House,R
1118,Georgia House,R
1119,Georgia House,D
1120,Georgia House,R
1121,Georgia House,R
1122,Georgia House,R
1123,Georgia House,D
1124,Georgia House,R
1125,Georgia House,R
1126,Georgia House,R
1127,Georgia House,R
1128,Georgia House,R
1129,Georgia House,R
1130,Georgia House,R
1131,Georgia House,R
1132,Georgia House,R
1133,Georgia House,R
1134,Georgia House,R
1135,Georgia House,R
1136,Georgia House,D
1137,Georgia House,D
1138,Georgia House,R
1139,Georgia House,D
1140,Georgia House,R
1141,Georgia House,R
1142,Georgia House,R
1143,Georgia House,R
1144,Georgia House,R
1145,Georgia House,D
1146,Georgia House,D
1147,Georgia House,R
1148,Georgia House,R
1149,Georgia House,D
1150,Georgia House,D
1151,Georgia House,R
1152,Georgia House,R
1153,Georgia House,R
1154,Georgia House,D
1155,Georgia House,R
1156,Georgia House,R
1157,Georgia House,D
1158,Georgia House,D
1159,Georgia House,D
1160,Georgia House,R
1161,Georgia House,R
1162,Georgia House,R
1163,Georgia House,R
1164,Georgia House,R
1165,Georgia House,R
1166,Georgia House,D
1167,Georgia House,R
1168,Georgia House,R
1169,Georgia House,D
1170,Georgia House,D
1171,Georgia House,D
1172,Georgia House,D
1173,Georgia House,R
1174,Georgia House,D
1175,Georgia House,D
1176,Georgia House,R
1177,Georgia House,R
1178,Georgia House,D
1179,Georgia House,D
1180,Georgia House,D
1181,Georgia House,D
1182,Georgia House,D
1183,Georgia House,R
1184,Georgia House,D
1185,Georgia House,R
1186,Georgia House,R
1187,Georgia House,D
1188,Georgia House,D
1189,Georgia House,R
1190,Georgia House,R
1191,Georgia House,R
1192,Georgia House,R
1193,Georgia House,D
1194,Georgia House,D
1195,Georgia House,R
1196,Georgia House,D
1197,Georgia House,R
1198,Georgia House,D
1199,Georgia House,R
1200,Georgia House,D
1201,Georgia House,D
1202,Georgia House,R
1203,Georgia House,R
1204,Georgia House,D
1205,Georgia House,D
1206,Georgia House,D
1207,Georgia House,R
1208,Georgia House,D
1209,Georgia House,R
1210,Georgia House,R
1211,Georgia House,R
1212,Georgia House,R
1213,Georgia House,D
1214,Georgia House,R
1215,Georgia House,R
1216,Georgia House,R
1217,Georgia House,R
1218,Georgia House,R
1219,Georgia House,R
1220,Georgia House,R
1221,Georgia House,R
1222,Georgia House,R
1223,Georgia House,D
1224,Georgia House,R
1225,Georgia House,D
1226,Georgia House,D
1227,Georgia House,D
1228,Georgia House,R
1229,Georgia House,D
1230,Georgia House,D
1231,Georgia Senate,R
1232,Georgia Senate,R
1233,Georgia Senate,D
1234,Georgia Senate,R
1235,Georgia Senate,R
1236,Georgia Senate,R
1237,Georgia Senate,R
1238,Georgia Senate,D
1239,Georgia Senate,R
1240,Georgia Senate,D
1241,Georgia Senate,R
1242,Georgia Senate,R
1243,Georgia Senate,R
1244,Georgia Senate,R
1245,Georgia Senate,R
1246,Georgia Senate,D
1247,Georgia Senate,R
1248,Georgia Senate,D
1249,Georgia Senate,R
1250,Georgia Senate,D
1251,Georgia Senate,R
1252,Georgia Senate,R
1253,Georgia Senate,D
1254,Georgia Senate,D
1255,Georgia Senate,R
1256,Georgia Senate,D
1257,Georgia Senate,D
1258,Georgia Senate,D
1259,Georgia Senate,D
1260,Georgia Senate,R
1261,Georgia Senate,R
1262,Georgia Senate,R
1263,Georgia Senate,R
1264,Georgia Senate,D
1265,Georgia Senate,R
1266,Georgia Senate,R
1267,Georgia Senate,R
1268,Georgia Senate,D
1269,Georgia Senate,D
1270,Georgia Senate,R
1271,Georgia Senate,D
1272,Georgia Senate,D
1273,Georgia Senate,R
1274,Georgia Senate,D
1275,Georgia Senate,D
1276,Georgia Senate,R
1277,Georgia Senate,R
1278,Georgia Senate,R
1279,Georgia Senate,D
1280,Georgia Senate,R
1281,Georgia Senate,R
1282,Georgia Senate,R
1283,Georgia Senate,R
1284,Georgia Senate,R
1285,Georgia Senate,R
1286,Georgia Senate,R
1287,Georgia Senate,D
1288,Hawaii House,D
1289,Hawaii House,D
1290,Hawaii House,D
1291,Hawaii House,D
1292,Hawaii House,D
1293,Hawaii House,D
1294,Hawaii House,D
1295,Hawaii House,D
1296,Hawaii House,D
1297,Hawaii House,D
1298,Hawaii House,D
1299,Hawaii House,D
1300,Hawaii House,D
1301,Hawaii House,D
1302,Hawaii House,D
